df_dtc,df_dtc,df_dtc,df_dtc,df_dtc,df_dtc,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2
Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter
2023-03-12 18:00:00,surface pressure,93191,19796.70112898575,0.212,OMA (1st INNER LOOP),2023-03-12 18:00:00,surface pressure,93169,20090.781510053384,0.216,OMA (1st INNER LOOP),2023-03-12 18:00:00,surface pressure,93204,18196.61985711016,0.195,OMA (1st INNER LOOP),2023-03-12 18:00:00,surface pressure,93227,16202.132352823164,0.174,OMA (1st INNER LOOP)
2023-03-12 18:00:00,temperature,19275,6194.34793963112,0.321,OMA (1st INNER LOOP),2023-03-12 18:00:00,temperature,19276,5616.34144741023,0.291,OMA (1st INNER LOOP),2023-03-12 18:00:00,temperature,19278,4617.955594092337,0.24,OMA (1st INNER LOOP),2023-03-12 18:00:00,temperature,19278,3871.7462651909173,0.201,OMA (1st INNER LOOP)
2023-03-12 18:00:00,wind,99754,33188.888451167986,0.333,OMA (1st INNER LOOP),2023-03-12 18:00:00,wind,99806,32545.64187031965,0.326,OMA (1st INNER LOOP),2023-03-12 18:00:00,wind,100020,28663.49809543778,0.287,OMA (1st INNER LOOP),2023-03-12 18:00:00,wind,100120,25090.326173955345,0.251,OMA (1st INNER LOOP)
2023-03-12 18:00:00,moisture,6668,1100.2735022304466,0.165,OMA (1st INNER LOOP),2023-03-12 18:00:00,moisture,6668,999.6072395087602,0.15,OMA (1st INNER LOOP),2023-03-12 18:00:00,moisture,6668,655.2278692887676,0.098,OMA (1st INNER LOOP),2023-03-12 18:00:00,moisture,6668,478.26734289920535,0.072,OMA (1st INNER LOOP)
2023-03-12 18:00:00,gps,143069,175235.20307352504,1.225,OMA (1st INNER LOOP),2023-03-12 18:00:00,gps,143164,184925.9994762393,1.292,OMA (1st INNER LOOP),2023-03-12 18:00:00,gps,144442,155398.94237182091,1.076,OMA (1st INNER LOOP),2023-03-12 18:00:00,gps,144618,128056.21915319593,0.885,OMA (1st INNER LOOP)
2023-03-12 18:00:00,radiance,175782,58367.92350574904,0.332,OMA (1st INNER LOOP),2023-03-12 18:00:00,radiance,176310,60694.54912745633,0.344,OMA (1st INNER LOOP),2023-03-12 18:00:00,radiance,177374,57515.23850178124,0.324,OMA (1st INNER LOOP),2023-03-12 18:00:00,radiance,176708,55659.73186585182,0.315,OMA (1st INNER LOOP)
2023-03-12 18:00:00,Jo Global,537739,293883.3376012894,0.547,OMA (1st INNER LOOP),2023-03-12 18:00:00,Jo Global,538393,304872.92067098763,0.566,OMA (1st INNER LOOP),2023-03-12 18:00:00,Jo Global,540986,265047.4822895312,0.49,OMA (1st INNER LOOP),2023-03-12 18:00:00,Jo Global,540619,229358.42315391637,0.424,OMA (1st INNER LOOP)
2023-03-12 18:00:00,surface pressure,93191,17087.141814196766,0.183,OMA (2nd INNER LOOP),2023-03-12 18:00:00,surface pressure,93169,16656.616664900033,0.179,OMA (2nd INNER LOOP),2023-03-12 18:00:00,surface pressure,93204,14645.32504554672,0.157,OMA (2nd INNER LOOP),2023-03-12 18:00:00,surface pressure,93227,13126.578800445172,0.141,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,temperature,19275,5273.175333166369,0.274,OMA (2nd INNER LOOP),2023-03-12 18:00:00,temperature,19276,4486.600686341621,0.233,OMA (2nd INNER LOOP),2023-03-12 18:00:00,temperature,19278,3582.6675413476096,0.186,OMA (2nd INNER LOOP),2023-03-12 18:00:00,temperature,19278,2927.5664452650767,0.152,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,wind,99754,29372.103860634368,0.294,OMA (2nd INNER LOOP),2023-03-12 18:00:00,wind,99806,28362.55785431075,0.284,OMA (2nd INNER LOOP),2023-03-12 18:00:00,wind,100020,24472.86794322205,0.245,OMA (2nd INNER LOOP),2023-03-12 18:00:00,wind,100120,21619.268472650136,0.216,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,moisture,6668,775.8139142626908,0.116,OMA (2nd INNER LOOP),2023-03-12 18:00:00,moisture,6668,674.2714726026194,0.101,OMA (2nd INNER LOOP),2023-03-12 18:00:00,moisture,6668,416.1551549912482,0.062,OMA (2nd INNER LOOP),2023-03-12 18:00:00,moisture,6668,272.77143258374093,0.041,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,gps,143069,134442.13753774675,0.94,OMA (2nd INNER LOOP),2023-03-12 18:00:00,gps,143164,144900.22084013245,1.012,OMA (2nd INNER LOOP),2023-03-12 18:00:00,gps,144442,109939.59034650697,0.761,OMA (2nd INNER LOOP),2023-03-12 18:00:00,gps,144618,84576.17647539833,0.585,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,radiance,175782,50793.58603457834,0.289,OMA (2nd INNER LOOP),2023-03-12 18:00:00,radiance,176310,51180.15323287375,0.29,OMA (2nd INNER LOOP),2023-03-12 18:00:00,radiance,177374,48431.44645156997,0.273,OMA (2nd INNER LOOP),2023-03-12 18:00:00,radiance,176708,45989.662215888566,0.26,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,Jo Global,537739,237743.95849458527,0.442,OMA (2nd INNER LOOP),2023-03-12 18:00:00,Jo Global,538393,246260.42075116123,0.457,OMA (2nd INNER LOOP),2023-03-12 18:00:00,Jo Global,540986,201488.05248318458,0.372,OMA (2nd INNER LOOP),2023-03-12 18:00:00,Jo Global,540619,168512.02384223102,0.312,OMA (2nd INNER LOOP)
2023-03-12 18:00:00,surface pressure,93187,16911.257348985822,0.181,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,surface pressure,93157,16503.573022317145,0.177,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,surface pressure,93199,14512.768724831125,0.156,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,surface pressure,93198,12598.233318658746,0.135,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,temperature,19275,5393.257760202515,0.28,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,temperature,19277,4585.623959795217,0.238,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,temperature,19278,3645.9223933740873,0.189,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,temperature,19278,2978.3377918189126,0.154,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,wind,99894,28298.875152200588,0.283,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,wind,99940,27361.48331830233,0.274,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,wind,100140,23245.249600086285,0.232,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,wind,100252,20771.630417035092,0.207,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,moisture,6668,776.5358716526572,0.116,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,moisture,6668,679.8098858367374,0.102,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,moisture,6668,416.72669452128724,0.062,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,moisture,6668,277.2539156604013,0.042,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,gps,144299,138742.80098687517,0.961,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,gps,144444,149548.6654448464,1.035,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,gps,145919,115443.82727880879,0.791,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,gps,146235,89710.68497038682,0.613,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,radiance,175960,51289.35191985259,0.291,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,radiance,176668,51885.490070498345,0.294,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,radiance,178052,48914.10809964085,0.275,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,radiance,177165,46547.80857846801,0.263,OMA (AFTER 2nd OUTER LOOP)
2023-03-12 18:00:00,Jo Global,539283,241412.07903976933,0.448,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,Jo Global,540154,250564.6457015962,0.464,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,Jo Global,543256,206178.60279126244,0.38,OMA (AFTER 2nd OUTER LOOP),2023-03-12 18:00:00,Jo Global,542796,172883.948992028,0.319,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,surface pressure,92791,30169.5468041708,0.325,OMF,2023-03-13 00:00:00,surface pressure,92797,29391.49012925745,0.317,OMF,2023-03-13 00:00:00,surface pressure,92781,30868.22348058575,0.333,OMF,2023-03-13 00:00:00,surface pressure,92726,34273.91065494893,0.37,OMF
2023-03-13 00:00:00,temperature,54052,71575.73163978854,1.324,OMF,2023-03-13 00:00:00,temperature,54050,70164.77436245084,1.298,OMF,2023-03-13 00:00:00,temperature,54053,72278.53936736628,1.337,OMF,2023-03-13 00:00:00,temperature,54054,81014.71667726595,1.499,OMF
2023-03-13 00:00:00,wind,192388,210736.44237304459,1.095,OMF,2023-03-13 00:00:00,wind,192396,206858.24002317537,1.075,OMF,2023-03-13 00:00:00,wind,192474,211413.0539438464,1.098,OMF,2023-03-13 00:00:00,wind,192324,233621.2546777347,1.215,OMF
2023-03-13 00:00:00,moisture,20940,9486.557691830536,0.453,OMF,2023-03-13 00:00:00,moisture,20940,9784.563401159152,0.467,OMF,2023-03-13 00:00:00,moisture,20940,9745.867604969004,0.465,OMF,2023-03-13 00:00:00,moisture,20940,10670.90517639438,0.51,OMF
2023-03-13 00:00:00,gps,162671,352169.61594612757,2.165,OMF,2023-03-13 00:00:00,gps,162542,346677.79213774693,2.133,OMF,2023-03-13 00:00:00,gps,162594,352887.3402192,2.17,OMF,2023-03-13 00:00:00,gps,161742,378538.0492901039,2.34,OMF
2023-03-13 00:00:00,radiance,178557,117959.97412958412,0.661,OMF,2023-03-13 00:00:00,radiance,179322,121731.83925677728,0.679,OMF,2023-03-13 00:00:00,radiance,179014,135561.3843727687,0.757,OMF,2023-03-13 00:00:00,radiance,177238,147788.7482968762,0.834,OMF
2023-03-13 00:00:00,Jo Global,701399,792097.8685845461,1.129,OMF,2023-03-13 00:00:00,Jo Global,702047,784608.699310567,1.118,OMF,2023-03-13 00:00:00,Jo Global,701856,812754.4089887361,1.158,OMF,2023-03-13 00:00:00,Jo Global,699024,885907.5847733241,1.267,OMF
2023-03-13 00:00:00,surface pressure,92791,30169.5468041708,0.325,OMF (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92797,29391.49012925745,0.317,OMF (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92781,30868.22348058575,0.333,OMF (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92726,34273.91065494893,0.37,OMF (1st INNER LOOP)
2023-03-13 00:00:00,temperature,54052,71575.73163978854,1.324,OMF (1st INNER LOOP),2023-03-13 00:00:00,temperature,54050,70164.77436245084,1.298,OMF (1st INNER LOOP),2023-03-13 00:00:00,temperature,54053,72278.53936736628,1.337,OMF (1st INNER LOOP),2023-03-13 00:00:00,temperature,54054,81014.71667726595,1.499,OMF (1st INNER LOOP)
2023-03-13 00:00:00,wind,192388,210736.44237304459,1.095,OMF (1st INNER LOOP),2023-03-13 00:00:00,wind,192396,206858.24002317537,1.075,OMF (1st INNER LOOP),2023-03-13 00:00:00,wind,192474,211413.0539438464,1.098,OMF (1st INNER LOOP),2023-03-13 00:00:00,wind,192324,233621.2546777347,1.215,OMF (1st INNER LOOP)
2023-03-13 00:00:00,moisture,20940,9486.557691830536,0.453,OMF (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,9784.563401159152,0.467,OMF (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,9745.867604969004,0.465,OMF (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,10670.90517639438,0.51,OMF (1st INNER LOOP)
2023-03-13 00:00:00,gps,162671,352169.61594612757,2.165,OMF (1st INNER LOOP),2023-03-13 00:00:00,gps,162542,346677.79213774693,2.133,OMF (1st INNER LOOP),2023-03-13 00:00:00,gps,162594,352887.3402192,2.17,OMF (1st INNER LOOP),2023-03-13 00:00:00,gps,161742,378538.0492901039,2.34,OMF (1st INNER LOOP)
2023-03-13 00:00:00,radiance,178557,117959.97412958412,0.661,OMF (1st INNER LOOP),2023-03-13 00:00:00,radiance,179322,121731.83925677728,0.679,OMF (1st INNER LOOP),2023-03-13 00:00:00,radiance,179014,135561.3843727687,0.757,OMF (1st INNER LOOP),2023-03-13 00:00:00,radiance,177238,147788.7482968762,0.834,OMF (1st INNER LOOP)
2023-03-13 00:00:00,Jo Global,701399,792097.8685845461,1.129,OMF (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,702047,784608.699310567,1.118,OMF (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,701856,812754.4089887361,1.158,OMF (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,699024,885907.5847733241,1.267,OMF (1st INNER LOOP)
2023-03-13 00:00:00,surface pressure,92791,17753.157524220653,0.191,OMF (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92797,18799.054885881884,0.203,OMF (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92781,16112.60430979093,0.174,OMF (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92726,14066.6663104779,0.152,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,temperature,54052,51646.513731179664,0.955,OMF (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54050,50736.67597693957,0.939,OMF (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54053,40324.02930669351,0.746,OMF (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54054,33091.19914194479,0.612,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,wind,192388,151589.38357430775,0.788,OMF (2nd INNER LOOP),2023-03-13 00:00:00,wind,192396,149087.7923963066,0.775,OMF (2nd INNER LOOP),2023-03-13 00:00:00,wind,192474,127446.69033600717,0.662,OMF (2nd INNER LOOP),2023-03-13 00:00:00,wind,192324,111632.32056362624,0.58,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,moisture,20940,6999.589777388722,0.334,OMF (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,6842.543069847091,0.327,OMF (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,4260.166760064022,0.203,OMF (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,2743.7140322093296,0.131,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,gps,162671,274060.2993303409,1.685,OMF (2nd INNER LOOP),2023-03-13 00:00:00,gps,162542,285913.05073659064,1.759,OMF (2nd INNER LOOP),2023-03-13 00:00:00,gps,162594,240208.20559626317,1.477,OMF (2nd INNER LOOP),2023-03-13 00:00:00,gps,161742,194229.44836116032,1.201,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,radiance,178557,59569.470107140594,0.334,OMF (2nd INNER LOOP),2023-03-13 00:00:00,radiance,179322,62803.12881574496,0.35,OMF (2nd INNER LOOP),2023-03-13 00:00:00,radiance,179014,57120.17063120813,0.319,OMF (2nd INNER LOOP),2023-03-13 00:00:00,radiance,177238,55070.31576227081,0.311,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,Jo Global,701399,561618.4140445782,0.801,OMF (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,702047,574182.2458813107,0.818,OMF (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,701856,485471.8669400269,0.692,OMF (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,699024,410833.66417168936,0.588,OMF (2nd INNER LOOP)
2023-03-13 00:00:00,surface pressure,92858,18607.185466331393,0.2,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,surface pressure,92830,19106.927404760052,0.206,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,surface pressure,92853,16692.432182248092,0.18,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,surface pressure,92861,14921.929624489248,0.161,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,temperature,54058,52208.20388772541,0.966,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,temperature,54057,51352.099126220506,0.95,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,temperature,54059,40811.62596397223,0.755,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,temperature,54062,33539.94776461909,0.62,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,wind,193074,154533.44422001127,0.8,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,wind,193058,151892.19720668008,0.787,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,wind,193308,130544.34264362243,0.675,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,wind,193354,114909.06538341854,0.594,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,moisture,20940,6921.530457337308,0.331,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,moisture,20940,6728.983255176503,0.321,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,moisture,20940,4176.87183456605,0.199,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,moisture,20940,2731.7153604449913,0.13,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,gps,164957,286722.74347955204,1.738,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,gps,165169,298690.94737616996,1.808,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,gps,166504,258921.77400215217,1.555,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,gps,167039,220055.3076461042,1.317,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,radiance,179793,61773.20346291233,0.344,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,radiance,180922,65374.88133400612,0.361,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,radiance,180925,60296.927118998705,0.333,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,radiance,179827,58818.30381514508,0.327,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,Jo Global,705680,580766.3109738698,0.823,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,Jo Global,706976,593146.0357030132,0.839,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,Jo Global,708589,511443.9737455597,0.722,OMA (AFTER 1st OUTER LOOP),2023-03-13 00:00:00,Jo Global,708083,444976.26959422114,0.628,OMA (AFTER 1st OUTER LOOP)
2023-03-13 00:00:00,surface pressure,92858,18607.185466331393,0.2,OMA (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92830,19106.927404760052,0.206,OMA (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92853,16692.432182248092,0.18,OMA (1st INNER LOOP),2023-03-13 00:00:00,surface pressure,92861,14921.929624489248,0.161,OMA (1st INNER LOOP)
2023-03-13 00:00:00,temperature,54058,52208.20388772541,0.966,OMA (1st INNER LOOP),2023-03-13 00:00:00,temperature,54057,51352.099126220506,0.95,OMA (1st INNER LOOP),2023-03-13 00:00:00,temperature,54059,40811.62596397223,0.755,OMA (1st INNER LOOP),2023-03-13 00:00:00,temperature,54062,33539.94776461909,0.62,OMA (1st INNER LOOP)
2023-03-13 00:00:00,wind,193074,154533.44422001127,0.8,OMA (1st INNER LOOP),2023-03-13 00:00:00,wind,193058,151892.19720668008,0.787,OMA (1st INNER LOOP),2023-03-13 00:00:00,wind,193308,130544.34264362243,0.675,OMA (1st INNER LOOP),2023-03-13 00:00:00,wind,193354,114909.06538341854,0.594,OMA (1st INNER LOOP)
2023-03-13 00:00:00,moisture,20940,6921.530457337308,0.331,OMA (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,6728.983255176503,0.321,OMA (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,4176.87183456605,0.199,OMA (1st INNER LOOP),2023-03-13 00:00:00,moisture,20940,2731.7153604449913,0.13,OMA (1st INNER LOOP)
2023-03-13 00:00:00,gps,164957,286722.74347955204,1.738,OMA (1st INNER LOOP),2023-03-13 00:00:00,gps,165169,298690.94737616996,1.808,OMA (1st INNER LOOP),2023-03-13 00:00:00,gps,166504,258921.77400215217,1.555,OMA (1st INNER LOOP),2023-03-13 00:00:00,gps,167039,220055.3076461042,1.317,OMA (1st INNER LOOP)
2023-03-13 00:00:00,radiance,179793,61773.20346291233,0.344,OMA (1st INNER LOOP),2023-03-13 00:00:00,radiance,180922,65374.88133400612,0.361,OMA (1st INNER LOOP),2023-03-13 00:00:00,radiance,180925,60296.927118998705,0.333,OMA (1st INNER LOOP),2023-03-13 00:00:00,radiance,179827,58818.30381514508,0.327,OMA (1st INNER LOOP)
2023-03-13 00:00:00,Jo Global,705680,580766.3109738698,0.823,OMA (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,706976,593146.0357030132,0.839,OMA (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,708589,511443.9737455597,0.722,OMA (1st INNER LOOP),2023-03-13 00:00:00,Jo Global,708083,444976.26959422114,0.628,OMA (1st INNER LOOP)
2023-03-13 00:00:00,surface pressure,92858,15701.500361221944,0.169,OMA (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92830,15579.862951577688,0.168,OMA (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92853,13488.606635894532,0.145,OMA (2nd INNER LOOP),2023-03-13 00:00:00,surface pressure,92861,11782.35918582891,0.127,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,temperature,54058,44608.34069054715,0.825,OMA (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54057,41948.87546871905,0.776,OMA (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54059,31404.634278353173,0.581,OMA (2nd INNER LOOP),2023-03-13 00:00:00,temperature,54062,24757.6005861513,0.458,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,wind,193074,131736.07718557765,0.682,OMA (2nd INNER LOOP),2023-03-13 00:00:00,wind,193058,127702.89281853603,0.661,OMA (2nd INNER LOOP),2023-03-13 00:00:00,wind,193308,106328.82132298645,0.55,OMA (2nd INNER LOOP),2023-03-13 00:00:00,wind,193354,92521.49478378818,0.479,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,moisture,20940,4585.951459453605,0.219,OMA (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,4219.482275457926,0.202,OMA (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,2275.255444360212,0.109,OMA (2nd INNER LOOP),2023-03-13 00:00:00,moisture,20940,1331.6656429353116,0.064,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,gps,164957,225780.9748984083,1.369,OMA (2nd INNER LOOP),2023-03-13 00:00:00,gps,165169,239835.0536939564,1.452,OMA (2nd INNER LOOP),2023-03-13 00:00:00,gps,166504,186615.2098420737,1.121,OMA (2nd INNER LOOP),2023-03-13 00:00:00,gps,167039,145338.82391058546,0.87,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,radiance,179793,53713.70223079002,0.299,OMA (2nd INNER LOOP),2023-03-13 00:00:00,radiance,180922,53679.644939082515,0.297,OMA (2nd INNER LOOP),2023-03-13 00:00:00,radiance,180925,50941.79918914429,0.282,OMA (2nd INNER LOOP),2023-03-13 00:00:00,radiance,179827,49306.7274082849,0.274,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,Jo Global,705680,476126.5468259987,0.675,OMA (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,706976,482965.8121473296,0.683,OMA (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,708589,391054.32671281236,0.552,OMA (2nd INNER LOOP),2023-03-13 00:00:00,Jo Global,708083,325038.67151757405,0.459,OMA (2nd INNER LOOP)
2023-03-13 00:00:00,surface pressure,92834,15346.062405819965,0.165,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,surface pressure,92834,15596.28307805061,0.168,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,surface pressure,92840,13262.704673139193,0.143,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,surface pressure,92847,11546.847443120467,0.124,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,temperature,54052,44220.93926822417,0.818,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,temperature,54055,41865.17877119382,0.774,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,temperature,54058,31365.528302220657,0.58,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,temperature,54060,24577.930943669846,0.455,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,wind,193274,131628.43955811174,0.681,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,wind,193262,127529.99099854857,0.66,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,wind,193414,105952.74445527526,0.548,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,wind,193492,91997.34601863625,0.475,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,moisture,20940,4672.64602593708,0.223,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,moisture,20940,4257.377616484935,0.203,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,moisture,20940,2327.585789953346,0.111,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,moisture,20940,1436.2409170307633,0.069,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,gps,166805,237299.64009131066,1.423,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,gps,167024,250693.51330807048,1.501,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,gps,168750,203461.4252768117,1.206,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,gps,169900,164568.31035264218,0.969,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,radiance,180263,54206.21720547939,0.301,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,radiance,181705,54318.12772154356,0.299,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,radiance,181998,51494.18598687671,0.283,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,radiance,180544,49738.51241966341,0.275,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 00:00:00,Jo Global,708168,487373.944554883,0.688,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,Jo Global,709820,494260.47149389196,0.696,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,Jo Global,712000,407864.17448427685,0.573,OMA (AFTER 2nd OUTER LOOP),2023-03-13 00:00:00,Jo Global,711783,343865.1880947629,0.483,OMA (AFTER 2nd OUTER LOOP)
2023-03-13 06:00:00,surface pressure,106190,32020.971764556543,0.302,OMF,2023-03-13 06:00:00,surface pressure,106204,31099.098316951182,0.293,OMF,2023-03-13 06:00:00,surface pressure,106206,31961.091953155392,0.301,OMF,2023-03-13 06:00:00,surface pressure,106180,33222.899068452345,0.313,OMF
